,lMtilde,force
214,0.3363836383638364,0.0
215,0.33655365536553655,0.0
216,0.3367236723672367,0.0
217,0.3368936893689369,0.0
218,0.33706370637063704,0.0
219,0.3372337233723372,0.0
220,0.3374037403740374,0.0
221,0.3375737573757376,0.0
222,0.33774377437743774,0.0
223,0.3379137913791379,0.0
224,0.33808380838083807,0.0
225,0.33825382538253823,0.0
226,0.3384238423842384,0.0
227,0.33859385938593856,0.0
228,0.3387638763876388,0.0
229,0.33893389338933894,0.0
230,0.3391039103910391,0.0
231,0.33927392739273926,0.0
232,0.3394439443944394,0.0
233,0.3396139613961396,0.0
234,0.3397839783978398,0.0
235,0.33995399539953997,0.0
236,0.34012401240124013,0.0
237,0.3402940294029403,0.0
238,0.34046404640464045,0.0
239,0.3406340634063406,0.0
240,0.3408040804080408,0.0
241,0.34097409740974094,0.0
242,0.3411441144114411,0.0
243,0.3413141314131413,0.0
244,0.3414841484148415,0.0
245,0.34165416541654164,0.0
246,0.3418241824182418,0.0
247,0.34199419941994197,0.0
248,0.34216421642164213,0.0
249,0.34233423342334235,0.0
250,0.3425042504250425,0.0
251,0.3426742674267427,0.0
252,0.34284428442844284,0.0
253,0.343014301430143,0.0
254,0.34318431843184316,0.0
255,0.3433543354335433,0.0
256,0.3435243524352435,0.0
257,0.3436943694369437,0.0
258,0.34386438643864387,0.0
259,0.344034403440344,0.0
260,0.3442044204420442,0.0
261,0.34437443744374435,0.0
262,0.3445444544454445,0.0
263,0.34471447144714473,0.0
264,0.3448844884488449,0.0
265,0.34505450545054506,0.0
266,0.3452245224522452,0.0
267,0.3453945394539454,0.0
268,0.34556455645564554,0.0
269,0.3457345734573457,0.0
270,0.34590459045904587,0.0
271,0.3460746074607461,0.0
272,0.34624462446244625,0.0
273,0.3464146414641464,0.0
274,0.3465846584658466,0.0
275,0.34675467546754674,0.0
276,0.3469246924692469,0.0
277,0.34709470947094706,0.0
278,0.3472647264726473,0.0
279,0.34743474347434744,0.0
280,0.3476047604760476,0.0
281,0.34777477747774777,0.0
282,0.3479447944794479,0.0
283,0.3481148114811481,0.0
284,0.34828482848284825,0.0
285,0.3484548454845484,0.0
286,0.34862486248624863,0.0
287,0.3487948794879488,0.0
288,0.34896489648964896,0.0
289,0.3491349134913491,0.0
290,0.3493049304930493,0.0
291,0.34947494749474944,0.0
292,0.34964496449644966,0.0
293,0.3498149814981498,0.0
294,0.34998499849985,0.0
295,0.35015501550155015,0.0
296,0.3503250325032503,0.0
297,0.3504950495049505,0.0
298,0.35066506650665064,0.0
299,0.3508350835083508,0.0
300,0.351005100510051,0.0
301,0.3511751175117512,0.0
302,0.35134513451345134,0.0
303,0.3515151515151515,0.0
304,0.35168516851685167,0.0
305,0.3518551855185518,0.0
306,0.352025202520252,0.0
307,0.3521952195219522,0.0
308,0.35236523652365237,0.0
309,0.35253525352535253,0.0
310,0.3527052705270527,0.0
311,0.35287528752875286,0.0
312,0.353045304530453,0.0
313,0.3532153215321532,0.0
314,0.35338533853385334,0.0
315,0.35355535553555356,0.0
316,0.3537253725372537,0.0
317,0.3538953895389539,0.0
318,0.35406540654065405,0.0
319,0.3542354235423542,0.0
320,0.3544054405440544,0.0
321,0.3545754575457546,0.0
322,0.35474547454745475,0.0
323,0.3549154915491549,0.0
324,0.3550855085508551,0.0
325,0.35525552555255524,0.0
326,0.3554255425542554,0.0
327,0.35559555955595556,0.0
328,0.3557655765576557,0.0
329,0.35593559355935595,0.0
330,0.3561056105610561,0.0
331,0.35627562756275627,0.0
332,0.35644564456445643,0.0
333,0.3566156615661566,0.0
334,0.35678567856785676,0.0
335,0.356955695569557,0.0
336,0.35712571257125714,0.0
337,0.3572957295729573,0.0
338,0.35746574657465746,0.0
339,0.3576357635763576,0.0
340,0.3578057805780578,0.0
341,0.35797579757975795,0.0
342,0.3581458145814581,0.0
343,0.35831583158315833,0.0
344,0.3584858485848585,0.0
345,0.35865586558655865,0.0
346,0.3588258825882588,0.0
347,0.358995899589959,0.0
348,0.35916591659165914,0.0
349,0.3593359335933593,0.0
350,0.3595059505950595,0.0
351,0.3596759675967597,0.0
352,0.35984598459845984,0.0
353,0.36001600160016,0.0
354,0.36018601860186017,0.0
355,0.36035603560356033,0.0
356,0.3605260526052605,0.0
357,0.36069606960696066,0.0
358,0.3608660866086609,0.0
359,0.36103610361036104,0.0
360,0.3612061206120612,0.0
361,0.36137613761376136,0.0
362,0.3615461546154615,0.0
363,0.3617161716171617,0.0
364,0.3618861886188619,0.0
365,0.36205620562056207,0.0
366,0.36222622262226223,0.0
367,0.3623962396239624,0.0
368,0.36256625662566255,0.0
369,0.3627362736273627,0.0
370,0.3629062906290629,0.0
371,0.36307630763076304,0.0
372,0.3632463246324632,0.0
373,0.3634163416341634,0.0
374,0.3635863586358636,0.0
375,0.36375637563756374,0.0
376,0.3639263926392639,0.0
377,0.36409640964096407,0.0
378,0.3642664266426643,0.0
379,0.36443644364436445,0.0
380,0.3646064606460646,0.0
381,0.3647764776477648,0.0
382,0.36494649464946494,0.0
383,0.3651165116511651,0.0
384,0.36528652865286526,0.0
385,0.3654565456545654,0.0
386,0.3656265626562656,0.0
387,0.3657965796579658,0.0
388,0.36596659665966597,0.0
389,0.36613661366136613,0.0
390,0.3663066306630663,0.0
391,0.36647664766476645,0.0
392,0.3666466646664666,0.0
393,0.36681668166816683,0.0
394,0.366986698669867,0.0
395,0.36715671567156716,0.0
396,0.3673267326732673,0.0
397,0.3674967496749675,0.0
398,0.36766676667666764,0.0
399,0.3678367836783678,0.0
400,0.36800680068006797,0.0
401,0.36817681768176813,0.0
402,0.36834683468346835,0.0
403,0.3685168516851685,0.0
404,0.3686868686868687,0.0
405,0.36885688568856884,0.0
406,0.369026902690269,0.0
407,0.3691969196919692,0.0
408,0.3693669366936694,0.0
409,0.36953695369536954,0.0
410,0.3697069706970697,0.0
411,0.36987698769876987,0.0
412,0.37004700470047003,0.0
413,0.3702170217021702,0.0
414,0.37038703870387035,0.0
415,0.3705570557055705,0.0
416,0.37072707270727073,0.0
417,0.3708970897089709,0.0
418,0.37106710671067106,0.0
419,0.3712371237123712,0.0
420,0.3714071407140714,0.0
421,0.3715771577157716,0.0
422,0.37174717471747176,0.0
423,0.3719171917191719,0.0
424,0.3720872087208721,0.0
425,0.37225722572257225,0.0
426,0.3724272427242724,0.0
427,0.3725972597259726,0.0
428,0.37276727672767274,0.0
429,0.3729372937293729,0.0
430,0.3731073107310731,0.0
431,0.3732773277327733,0.0
432,0.37344734473447344,0.0
433,0.3736173617361736,0.0
434,0.37378737873787377,0.0
435,0.37395739573957393,0.0
436,0.37412741274127415,0.0
437,0.3742974297429743,0.0
438,0.37446744674467447,0.0
439,0.37463746374637463,0.0
440,0.3748074807480748,0.0
441,0.37497749774977496,0.0
442,0.3751475147514751,0.0
443,0.3753175317531753,0.0
444,0.37548754875487544,0.0
445,0.37565756575657566,0.0
446,0.3758275827582758,0.0
447,0.375997599759976,0.0
448,0.37616761676167615,0.0
449,0.3763376337633763,0.0
450,0.37650765076507653,0.0
451,0.3766776677667767,0.0
452,0.37684768476847685,0.0
453,0.377017701770177,0.0
454,0.3771877187718772,0.0
455,0.37735773577357734,0.0
456,0.3775277527752775,0.0
457,0.37769776977697767,0.0
458,0.3778677867786778,0.0
459,0.37803780378037805,0.0
460,0.3782078207820782,0.0
461,0.37837783778377837,0.0
462,0.37854785478547853,0.0
463,0.3787178717871787,0.0
464,0.37888788878887886,0.0
465,0.3790579057905791,0.0
466,0.37922792279227924,0.0
467,0.3793979397939794,0.0
468,0.37956795679567956,0.0
469,0.3797379737973797,0.0
470,0.3799079907990799,0.0
471,0.38007800780078005,0.0
472,0.3802480248024802,0.0
473,0.3804180418041804,0.0
474,0.3805880588058806,0.0
475,0.38075807580758075,0.0
476,0.3809280928092809,0.0
477,0.3810981098109811,0.0
478,0.38126812681268124,0.0
479,0.38143814381438146,0.0
480,0.3816081608160816,0.0
481,0.3817781778177818,0.0
482,0.38194819481948195,0.0
483,0.3821182118211821,0.0
484,0.38228822882288227,0.0
485,0.38245824582458243,0.0
486,0.3826282628262826,0.0
487,0.38279827982798276,0.0
488,0.382968296829683,0.0
489,0.38313831383138314,0.0
490,0.3833083308330833,0.0
491,0.38347834783478346,0.0
492,0.3836483648364836,0.0
493,0.3838183818381838,0.0
494,0.383988398839884,0.0
495,0.38415841584158417,0.0
496,0.38432843284328433,0.0
497,0.3844984498449845,0.0
498,0.38466846684668465,0.0
499,0.3848384838483848,0.0
500,0.385008500850085,0.0
501,0.38517851785178514,0.0
502,0.3853485348534853,0.0
503,0.3855185518551855,0.0
504,0.3856885688568857,0.0
505,0.38585858585858585,0.0
506,0.386028602860286,0.0
507,0.38619861986198617,0.0
508,0.3863686368636864,0.0
509,0.38653865386538655,0.0
510,0.3867086708670867,0.0
511,0.3868786878687869,0.0
512,0.38704870487048704,0.0
513,0.3872187218721872,0.0
514,0.38738873887388736,0.0
515,0.3875587558755875,0.0
516,0.3877287728772877,0.0
517,0.3878987898789879,0.0
518,0.38806880688068807,0.0
519,0.38823882388238823,0.0
520,0.3884088408840884,0.0
521,0.38857885788578855,0.0
522,0.38874887488748877,0.0
523,0.38891889188918893,0.0
524,0.3890889088908891,0.0
525,0.38925892589258926,0.0
526,0.3894289428942894,0.0
527,0.3895989598959896,0.0
528,0.38976897689768975,0.0
529,0.3899389938993899,0.0
530,0.39010901090109007,0.0
531,0.3902790279027903,0.0
532,0.39044904490449045,0.0
533,0.3906190619061906,0.0
534,0.3907890789078908,0.0
535,0.39095909590959094,0.0
536,0.3911291129112911,0.0
537,0.3912991299129913,0.0
538,0.3914691469146915,0.0
539,0.39163916391639164,0.0
540,0.3918091809180918,0.0
541,0.39197919791979197,0.0
542,0.39214921492149213,0.0
543,0.3923192319231923,0.0
544,0.39248924892489245,0.0
545,0.3926592659265926,0.0
546,0.39282928292829283,0.0
547,0.392999299929993,0.0
548,0.39316931693169316,0.0
549,0.3933393339333933,0.0
550,0.3935093509350935,0.0
551,0.3936793679367937,0.0
552,0.39384938493849386,0.0
553,0.394019401940194,0.0
554,0.3941894189418942,0.0
555,0.39435943594359435,0.0
556,0.3945294529452945,0.0
557,0.3946994699469947,0.0
558,0.39486948694869484,0.0
559,0.395039503950395,0.0
560,0.3952095209520952,0.0
561,0.3953795379537954,0.0
562,0.39554955495549554,0.0
563,0.3957195719571957,0.0
564,0.39588958895889587,0.0
565,0.39605960596059603,0.0
566,0.39622962296229625,0.0
567,0.3963996399639964,0.0
568,0.39656965696569657,0.0
569,0.39673967396739673,0.0
570,0.3969096909690969,0.0
571,0.39707970797079706,0.0
572,0.3972497249724972,0.0
573,0.3974197419741974,0.0
574,0.39758975897589754,0.0
575,0.39775977597759776,0.0
576,0.3979297929792979,0.0
577,0.3980998099809981,0.0
578,0.39826982698269825,0.0
579,0.3984398439843984,0.0
580,0.39860986098609863,0.0
581,0.3987798779877988,0.0
582,0.39894989498949895,0.0
583,0.3991199119911991,0.0
584,0.3992899289928993,0.0
585,0.39945994599459944,0.0
586,0.3996299629962996,0.0
587,0.39979997999799977,0.0
588,0.39996999699969993,0.0
589,0.40014001400140015,0.0
590,0.4003100310031003,0.0
591,0.40048004800480047,0.0
592,0.40065006500650063,0.0
593,0.4008200820082008,0.0
594,0.40099009900990096,0.0
595,0.4011601160116012,0.0
596,0.40133013301330134,0.0
597,0.4015001500150015,0.0
598,0.40167016701670166,0.0
599,0.4018401840184018,0.0
600,0.402010201020102,0.0
601,0.40218021802180215,0.0
602,0.4023502350235023,0.0
603,0.4025202520252025,0.0
604,0.4026902690269027,0.0
605,0.40286028602860285,0.0
606,0.403030303030303,0.0
607,0.4032003200320032,0.0
608,0.40337033703370334,0.0
609,0.40354035403540356,0.0
610,0.4037103710371037,0.0
611,0.4038803880388039,0.0
612,0.40405040504050405,0.0
613,0.4042204220422042,0.0
614,0.40439043904390437,0.0
615,0.40456045604560453,0.0
616,0.4047304730473047,0.0
617,0.40490049004900486,0.0
618,0.4050705070507051,0.0
619,0.40524052405240524,0.0
620,0.4054105410541054,0.0
621,0.40558055805580556,0.0
622,0.4057505750575057,0.0
623,0.40592059205920594,0.0
624,0.4060906090609061,0.0
625,0.40626062606260627,0.0
626,0.40643064306430643,0.0
627,0.4066006600660066,0.0
628,0.40677067706770675,0.0
629,0.4069406940694069,0.0
630,0.4071107110711071,0.0
631,0.40728072807280724,0.0
632,0.40745074507450746,0.0
633,0.4076207620762076,0.0
634,0.4077907790779078,0.0
635,0.40796079607960795,0.0
636,0.4081308130813081,0.0
637,0.40830083008300827,0.0
638,0.4084708470847085,0.0
639,0.40864086408640865,0.0
640,0.4088108810881088,0.0
641,0.408980898089809,0.0
642,0.40915091509150914,0.0
643,0.4093209320932093,0.0
644,0.40949094909490946,0.0
645,0.4096609660966096,0.0
646,0.4098309830983098,0.0
647,0.41000100010001,0.0
648,0.41017101710171017,0.0
649,0.41034103410341033,0.0
650,0.4105110511051105,0.0
651,0.41068106810681065,0.0
652,0.41085108510851087,0.0
653,0.41102110211021103,0.0
654,0.4111911191119112,0.0
655,0.41136113611361136,0.0
656,0.4115311531153115,0.0
657,0.4117011701170117,0.0
658,0.41187118711871185,0.0
659,0.412041204120412,0.0
660,0.41221122112211217,0.0
661,0.4123812381238124,0.0
662,0.41255125512551255,0.0
663,0.4127212721272127,0.0
664,0.4128912891289129,0.0
665,0.41306130613061304,0.0
666,0.4132313231323132,0.0
667,0.4134013401340134,0.0
668,0.4135713571357136,0.0
669,0.41374137413741374,0.0
670,0.4139113911391139,0.0
671,0.41408140814081407,0.0
672,0.41425142514251423,0.0
673,0.4144214421442144,0.0
674,0.41459145914591455,0.0
675,0.4147614761476147,0.0
676,0.41493149314931493,0.0
677,0.4151015101510151,0.0
678,0.41527152715271526,0.0
679,0.4154415441544154,0.0
680,0.4156115611561156,0.0
681,0.4157815781578158,0.0
682,0.41595159515951596,0.0
683,0.4161216121612161,0.0
684,0.4162916291629163,0.0
685,0.41646164616461645,0.0
686,0.4166316631663166,0.0
687,0.4168016801680168,0.0
688,0.41697169716971694,0.0
689,0.4171417141714171,0.0
690,0.4173117311731173,0.0
691,0.4174817481748175,0.0
692,0.41765176517651764,0.0
693,0.4178217821782178,0.0
694,0.41799179917991797,0.0
695,0.4181618161816182,0.0
696,0.41833183318331835,0.0
697,0.4185018501850185,0.0
698,0.41867186718671867,0.0
699,0.41884188418841883,0.0
700,0.419011901190119,0.0
701,0.41918191819181916,0.0
702,0.4193519351935193,0.0
703,0.4195219521952195,0.0
704,0.41969196919691965,0.0
705,0.41986198619861986,0.0
706,0.42003200320032,0.0
707,0.4202020202020202,0.0
708,0.42037203720372035,0.0
709,0.4205420542054205,0.0
710,0.42071207120712073,0.0
711,0.4208820882088209,0.0
712,0.42105210521052105,0.0
713,0.4212221222122212,0.0
714,0.4213921392139214,0.0
715,0.42156215621562154,0.0
716,0.4217321732173217,0.0
717,0.42190219021902187,0.0
718,0.42207220722072203,0.0
719,0.42224222422242225,0.0
720,0.4224122412241224,0.0
721,0.42258225822582257,0.0
722,0.42275227522752273,0.0
723,0.4229222922292229,0.0
724,0.4230923092309231,0.0
725,0.4232623262326233,0.0
726,0.42343234323432344,0.0
727,0.4236023602360236,0.0
728,0.42377237723772376,0.0
729,0.4239423942394239,0.0
730,0.4241124112411241,0.0
731,0.42428242824282425,0.0
732,0.4244524452445244,0.0
733,0.42462246224622463,0.0
734,0.4247924792479248,0.0
735,0.42496249624962495,0.0
736,0.4251325132513251,0.0
737,0.4253025302530253,0.0
738,0.4254725472547255,0.0
739,0.42564256425642566,0.0
740,0.4258125812581258,0.0
741,0.425982598259826,0.0
742,0.42615261526152615,0.0
743,0.4263226322632263,0.0
744,0.42649264926492647,0.0
745,0.42666266626662663,0.0
746,0.4268326832683268,0.0
747,0.42700270027002696,0.0
748,0.4271727172717271,0.0
749,0.42734273427342734,0.0
750,0.4275127512751275,0.0
751,0.42768276827682766,0.0
752,0.4278527852785279,0.0
753,0.42802280228022804,0.0
754,0.4281928192819282,0.0
755,0.42836283628362837,0.0
756,0.42853285328532853,0.0
757,0.4287028702870287,0.0
758,0.42887288728872885,0.0
759,0.429042904290429,0.0
760,0.4292129212921292,0.0
761,0.42938293829382934,0.0
762,0.4295529552955295,0.0
763,0.4297229722972297,0.0
764,0.4298929892989299,0.0
765,0.43006300630063005,0.0
766,0.4302330233023302,0.0
767,0.4304030403040304,0.0
768,0.4305730573057306,0.0
769,0.43074307430743075,0.0
770,0.4309130913091309,0.0
771,0.4310831083108311,0.0
772,0.43125312531253124,0.0
773,0.4314231423142314,0.0
774,0.43159315931593156,0.0
775,0.4317631763176317,0.0
776,0.4319331933193319,0.0
777,0.43210321032103205,0.0
778,0.43227322732273227,0.0
779,0.43244324432443243,0.0
780,0.4326132613261326,0.0
781,0.4327832783278328,0.0
782,0.432953295329533,0.0
783,0.43312331233123313,0.0
784,0.4332933293329333,0.0
785,0.43346334633463346,0.0
786,0.4336333633363336,0.0
787,0.4338033803380338,0.0
788,0.43397339733973395,0.0
789,0.4341434143414341,0.0
790,0.43431343134313427,0.0
791,0.43448344834483443,0.0
792,0.43465346534653465,0.0
793,0.4348234823482348,0.0
794,0.434993499349935,0.0
795,0.43516351635163514,0.0
796,0.43533353335333536,0.0
797,0.4355035503550355,0.0
798,0.4356735673567357,0.0
799,0.43584358435843584,0.0
800,0.436013601360136,0.0
801,0.43618361836183617,0.0
802,0.43635363536353633,0.0
803,0.4365236523652365,0.0
804,0.43669366936693665,0.0
805,0.4368636863686368,0.0
806,0.43703370337033703,0.0
807,0.4372037203720372,0.0
808,0.43737373737373736,0.0
809,0.4375437543754375,0.0
810,0.43771377137713774,0.0
811,0.4378837883788379,0.0
812,0.43805380538053806,0.0
813,0.4382238223822382,0.0
814,0.4383938393839384,0.0
815,0.43856385638563855,0.0
816,0.4387338733873387,0.0
817,0.4389038903890389,0.0
818,0.43907390739073904,0.0
819,0.4392439243924392,0.0
820,0.43941394139413936,0.0
821,0.4395839583958396,0.0
822,0.43975397539753974,0.0
823,0.4399239923992399,0.0
824,0.4400940094009401,0.0
825,0.4402640264026403,0.0
826,0.44043404340434045,0.0
827,0.4406040604060406,0.0
828,0.44077407740774077,0.0
829,0.44094409440944093,0.0
830,0.4411141114111411,0.0
831,0.44128412841284126,0.0
832,0.4414541454145414,0.0
833,0.4416241624162416,0.0
834,0.44179417941794175,0.0
835,0.44196419641964196,0.0
836,0.4421342134213421,0.0
837,0.4423042304230423,0.0
838,0.44247424742474245,0.0
839,0.44264426442644267,0.0
840,0.44281428142814283,0.0
841,0.442984298429843,0.0
842,0.44315431543154316,0.0
843,0.4433243324332433,0.0
844,0.4434943494349435,0.0
845,0.44366436643664364,0.0
846,0.4438343834383438,0.0
847,0.44400440044004397,0.0
848,0.44417441744174413,7.86240255148954e-11
849,0.4443444344434443,2.8030117720936587e-09
850,0.4445144514451445,1.3745456828599338e-08
851,0.44468446844684467,3.878208862238029e-08
852,0.44485448544854483,8.393048089265581e-08
853,0.44502450245024505,1.5535306476460835e-07
854,0.4451945194519452,2.5936062537456374e-07
855,0.4453645364536454,4.024158869868925e-07
856,0.44553455345534554,5.911371887974143e-07
857,0.4457045704570457,8.323022536590543e-07
858,0.44587458745874586,1.1328520520060246e-06
859,0.446044604460446,1.499894763291592e-06
860,0.4462146214621462,1.940709837293697e-06
861,0.44638463846384635,2.462752157679871e-06
862,0.4465546554655465,3.073656310257489e-06
863,0.4467246724672467,3.781240958373632e-06
864,0.4468946894689469,4.593513327953841e-06
865,0.44706470647064706,5.518673804708981e-06
866,0.4472347234723472,6.56512064606091e-06
867,0.4474047404740474,7.741454810360676e-06
868,0.4475747574757476,9.056484906009044e-06
869,0.44774477447744776,1.0519232263079772e-05
870,0.4479147914791479,1.2138936130110339e-05
871,0.4480848084808481,1.3925058998664123e-05
872,0.44825482548254825,1.58872920583624e-05
873,0.4484248424842484,1.8035560784993152e-05
874,0.44859485948594857,2.03800472747364e-05
875,0.44876487648764873,2.2931135291661627e-05
876,0.4489348934893489,2.5699500697487783e-05
877,0.44910491049104906,2.8696065159493054e-05
878,0.4492749274927493,3.193201474750964e-05
879,0.44944494449444944,3.541880639107467e-05
880,0.4496149614961496,3.9168174490030804e-05
881,0.44978497849784976,4.319213768118297e-05
882,0.44995499549955,4.750300576370223e-05
883,0.45012501250125014,5.2113386785826424e-05
884,0.4502950295029503,5.7036194295324927e-05
885,0.45046504650465047,6.228465475622808e-05
886,0.45063506350635063,6.787231513403969e-05
887,0.4508050805080508,7.381305065171849e-05
888,0.45097509750975096,8.01210727185168e-05
889,0.4511451145114511,8.681093703355556e-05
890,0.4513151315131513,9.389755186596445e-05
891,0.45148514851485144,0.00010139618651321586
892,0.4516551655165516,0.00010932247993894115
893,0.4518251825182518,0.00011769244959152883
894,0.451995199519952,0.00012652250040427268
895,0.45216521652165215,0.00013582943397789858
896,0.4523352335233523,0.00014563045794553693
897,0.4525052505250525,0.00015594319552044531
898,0.4526752675267527,0.0001667856952257236
899,0.45284528452845285,0.00017817644080560688
900,0.453015301530153,0.00019013436131684624
901,0.4531853185318532,0.00020267884139840687
902,0.45335533553355334,0.00021582973171754537
903,0.4535253525352535,0.00022960735958899126
904,0.45369536953695366,0.00024403253976409958
905,0.4538653865386538,0.0002591265853856636
906,0.454035403540354,0.00027491131910349604
