,lMtilde,lTtilde,vMtilde
1761,1.3474747474747475,1.0004545454545455,-1.836525100649735
1762,1.3646464646464647,1.0004545454545455,-2.0777301851134458
1763,1.3818181818181818,1.0004545454545455,-2.3358337560203153
1764,1.398989898989899,1.0004545454545455,-2.6109352241361066
1765,1.4161616161616162,1.0004545454545455,-2.9034206466757637
1766,1.4333333333333333,1.0004545454545455,-3.213905608285394
1767,1.4505050505050505,1.0004545454545455,-3.543114975867954
1768,1.4676767676767677,1.0004545454545455,-3.8917048017049947
1769,1.4848484848484849,1.0004545454545455,-4.2600480761735415
1770,1.502020202020202,1.0004545454545455,-4.648028617358843
1771,1.5191919191919192,1.0004545454545455,-5.054902302987694
1772,1.5363636363636364,1.0004545454545455,-5.4792754947446305
1773,1.5535353535353535,1.0004545454545455,-5.919212472155415
1774,1.5707070707070707,1.0004545454545455,-6.3724359244096505
1775,1.587878787878788,1.0004545454545455,-6.836556159812039
1776,1.605050505050505,1.0004545454545455,-7.309269439247787
1777,1.6222222222222222,1.0004545454545455,-7.7884929820831665
1778,1.6393939393939394,1.0004545454545455,-8.27243310752898
1779,1.6565656565656566,1.0004545454545455,-8.759600625197244
1780,1.6737373737373737,1.0004545454545455,-9.248792706062403
1781,1.690909090909091,1.0004545454545455,-9.739057900355087
1782,1.708080808080808,1.0004545454545455,-10.229665205336223
1783,1.7252525252525253,1.0004545454545455,-10.720286822128642
1784,1.7424242424242424,1.0004545454545455,-11.21090840280067
1785,1.7595959595959596,1.0004545454545455,-11.701529948911045
1786,1.7767676767676768,1.0004545454545455,-12.1921514619338
1787,1.793939393939394,1.0004545454545455,-12.68277294326381
1788,1.8111111111111111,1.0004545454545455,-13.173394394221939
1789,1.8282828282828283,1.0004545454545455,-13.664015816059747
1790,1.8454545454545455,1.0004545454545455,-14.15463720996391
1791,1.8626262626262626,1.0004545454545455,-14.645258577060261
1792,1.8797979797979798,1.0004545454545455,-15.13587991841754
1793,1.896969696969697,1.0004545454545455,-15.626501235050924
1794,1.9141414141414141,1.0004545454545455,-16.117122527925208
1795,1.9313131313131313,1.0004545454545455,-16.607743797957884
1796,1.9484848484848485,1.0004545454545455,-17.09836504602187
1797,1.9656565656565657,1.0004545454545455,-17.58898627294817
1798,1.9828282828282828,1.0004545454545455,-18.079607479528285
1799,2.0,1.0004545454545455,-18.570228666516467
1800,0.3,1.0013636363636365,0.29454683143303984
1801,0.31717171717171716,1.0013636363636365,0.29454683143303984
1802,0.33434343434343433,1.0013636363636365,0.29454683143303984
1803,0.3515151515151515,1.0013636363636365,0.29454683143303984
1804,0.3686868686868687,1.0013636363636365,0.29454683143303984
1805,0.38585858585858585,1.0013636363636365,0.29454683143303984
1806,0.403030303030303,1.0013636363636365,0.29454683143303984
1807,0.4202020202020202,1.0013636363636365,0.29454683143303984
1808,0.43737373737373736,1.0013636363636365,0.29454683143303984
1809,0.45454545454545453,1.0013636363636365,0.2903246951487125
1810,0.4717171717171717,1.0013636363636365,0.1307483938253409
1811,0.4888888888888889,1.0013636363636365,-0.09485172102614063
1812,0.5060606060606061,1.0013636363636365,-0.2589741077257024
1813,0.5232323232323233,1.0013636363636365,-0.36886802040598166
1814,0.5404040404040404,1.0013636363636365,-0.42752088795180687
1815,0.5575757575757576,1.0013636363636365,-0.4699793233896315
1816,0.5747474747474748,1.0013636363636365,-0.5036138091251857
1817,0.591919191919192,1.0013636363636365,-0.5315931140069994
1818,0.6090909090909091,1.0013636363636365,-0.5555893054163228
1819,0.6262626262626263,1.0013636363636365,-0.5765553619575902
1820,0.6434343434343435,1.0013636363636365,-0.5950376268514295
1821,0.6606060606060606,1.0013636363636365,-0.6112523799418097
1822,0.6777777777777778,1.0013636363636365,-0.6249299948283578
1823,0.694949494949495,1.0013636363636365,-0.6350522974707953
1824,0.7121212121212122,1.0013636363636365,-0.6414810597613029
1825,0.7292929292929293,1.0013636363636365,-0.646006204813268
1826,0.7464646464646465,1.0013636363636365,-0.649774350820657
1827,0.7636363636363637,1.0013636363636365,-0.6531881111401973
1828,0.7808080808080808,1.0013636363636365,-0.6563999139730217
1829,0.797979797979798,1.0013636363636365,-0.6594784481995609
1830,0.8151515151515152,1.0013636363636365,-0.6624592824955855
1831,0.8323232323232324,1.0013636363636365,-0.6653628141393076
1832,0.8494949494949495,1.0013636363636365,-0.6682014645440191
1833,0.8666666666666667,1.0013636363636365,-0.6709797677101371
1834,0.8838383838383839,1.0013636363636365,-0.6736963276535493
1835,0.901010101010101,1.0013636363636365,-0.6763447724023448
1836,0.9181818181818182,1.0013636363636365,-0.6789044421792226
1837,0.9353535353535354,1.0013636363636365,-0.681293523902404
1838,0.9525252525252526,1.0013636363636365,-0.6830843985571936
1839,0.9696969696969697,1.0013636363636365,-0.6836885124481048
1840,0.9868686868686869,1.0013636363636365,-0.6838178820068975
1841,1.004040404040404,1.0013636363636365,-0.6838770500342239
1842,1.0212121212121212,1.0013636363636365,-0.6862634995477035
1843,1.0383838383838384,1.0013636363636365,-0.6934675176445665
1844,1.0555555555555556,1.0013636363636365,-0.7010654744972796
1845,1.0727272727272728,1.0013636363636365,-0.7081055600845277
1846,1.08989898989899,1.0013636363636365,-0.7147071316669266
1847,1.107070707070707,1.0013636363636365,-0.7215358296687642
1848,1.1242424242424243,1.0013636363636365,-0.7292939902774244
1849,1.1414141414141414,1.0013636363636365,-0.7386206311536263
1850,1.1585858585858586,1.0013636363636365,-0.7502061838975782
1851,1.1757575757575758,1.0013636363636365,-0.7648637327461641
1852,1.192929292929293,1.0013636363636365,-0.7835518565732296
1853,1.2101010101010101,1.0013636363636365,-0.8073514897111659
1854,1.2272727272727273,1.0013636363636365,-0.8373837501340258
1855,1.2444444444444445,1.0013636363636365,-0.8746631021592121
1856,1.2616161616161616,1.0013636363636365,-0.9205718940139962
1857,1.2787878787878788,1.0013636363636365,-1.016141889600458
1858,1.295959595959596,1.0013636363636365,-1.186441177435457
1859,1.3131313131313131,1.0013636363636365,-1.3751637123811005
1860,1.3303030303030303,1.0013636363636365,-1.5818699723766831
1861,1.3474747474747475,1.0013636363636365,-1.806057015742209
1862,1.3646464646464647,1.0013636363636365,-2.0473227506693683
1863,1.3818181818181818,1.0013636363636365,-2.3054843840253154
1864,1.398989898989899,1.0013636363636365,-2.5806414762878087
1865,1.4161616161616162,1.0013636363636365,-2.873180223418781
1866,1.4333333333333333,1.0013636363636365,-3.1837163388186656
1867,1.4505050505050505,1.0013636363636365,-3.512974809023299
1868,1.4676767676767677,1.0013636363636365,-3.8616117976077895
1869,1.4848484848484849,1.0013636363636365,-4.230000398606876
1870,1.502020202020202,1.0013636363636365,-4.618024526761549
1871,1.5191919191919192,1.0013636363636365,-5.024940150024555
1872,1.5363636363636364,1.0013636363636365,-5.449353714393939
1873,1.5535353535353535,1.0013636363636365,-5.889329578265063
1874,1.5707070707070707,1.0013636363636365,-6.342590504678237
1875,1.587878787878788,1.0013636363636365,-6.806746871156083
1876,1.605050505050505,1.0013636363636365,-7.279495003520225
1877,1.6222222222222222,1.0013636363636365,-7.758752182111921
1878,1.6393939393939394,1.0013636363636365,-8.242724783447539
1879,1.6565656565656566,1.0013636363636365,-8.729923671042041
1880,1.6737373737373737,1.0013636363636365,-9.219146066614252
1881,1.690909090909091,1.0013636363636365,-9.70944056820416
1882,1.708080808080808,1.0013636363636365,-10.200076218152034
1883,1.7252525252525253,1.0013636363636365,-10.690725260118272
1884,1.7424242424242424,1.0013636363636365,-11.181373386340008
1885,1.7595959595959596,1.0013636363636365,-11.67202063633525
1886,1.7767676767676768,1.0013636363636365,-12.16266704747446
1887,1.793939393939394,1.0013636363636365,-12.653312655121397
1888,1.8111111111111111,1.0013636363636365,-13.143957492763128
1889,1.8282828282828283,1.0013636363636365,-13.634601592130181
1890,1.8454545454545455,1.0013636363636365,-14.125244983307704
1891,1.8626262626262626,1.0013636363636365,-14.615887694838372
1892,1.8797979797979798,1.0013636363636365,-15.106529753817751
1893,1.896969696969697,1.0013636363636365,-15.597171185982795
1894,1.9141414141414141,1.0013636363636365,-16.087812015793947
1895,1.9313131313131313,1.0013636363636365,-16.57845226651152
1896,1.9484848484848485,1.0013636363636365,-17.06909196026661
1897,1.9656565656565657,1.0013636363636365,-17.559731118127246
1898,1.9828282828282828,1.0013636363636365,-18.050369760159867
1899,2.0,1.0013636363636365,-18.54100790548675
1900,0.3,1.0022727272727272,0.9579684772141137
1901,0.31717171717171716,1.0022727272727272,0.9579684772141137
1902,0.33434343434343433,1.0022727272727272,0.9579684772141137
1903,0.3515151515151515,1.0022727272727272,0.9579684772141137
1904,0.3686868686868687,1.0022727272727272,0.9579684772141137
1905,0.38585858585858585,1.0022727272727272,0.9579684772141137
1906,0.403030303030303,1.0022727272727272,0.9579684772141137
1907,0.4202020202020202,1.0022727272727272,0.9579684772141137
1908,0.43737373737373736,1.0022727272727272,0.9579684772141137
1909,0.45454545454545453,1.0022727272727272,0.9533976585555637
1910,0.4717171717171717,1.0022727272727272,0.7768942153675698
1911,0.4888888888888889,1.0022727272727272,0.18519963721197927
1912,0.5060606060606061,1.0022727272727272,-0.10708196446726931
1913,0.5232323232323233,1.0022727272727272,-0.28909593695023916
1914,0.5404040404040404,1.0022727272727272,-0.3706096355844334
1915,0.5575757575757576,1.0022727272727272,-0.42430732239159985
1916,0.5747474747474748,1.0022727272727272,-0.4646164162990114
1917,0.591919191919192,1.0022727272727272,-0.4970206354689661
1918,0.6090909090909091,1.0022727272727272,-0.5241813646288374
1919,0.6262626262626263,1.0022727272727272,-0.5475424101837085
1920,0.6434343434343435,1.0022727272727272,-0.567917527867484
1921,0.6606060606060606,1.0022727272727272,-0.5856742780779481
1922,0.6777777777777778,1.0022727272727272,-0.6006192899213637
1923,0.694949494949495,1.0022727272727272,-0.611748382730259
1924,0.7121212121212122,1.0022727272727272,-0.6189497761507288
1925,0.7292929292929293,1.0022727272727272,-0.624102025135904
1926,0.7464646464646465,1.0022727272727272,-0.6284097521387236
1927,0.7636363636363637,1.0022727272727272,-0.6323014752348484
1928,0.7808080808080808,1.0022727272727272,-0.6359435452117409
1929,0.797979797979798,1.0022727272727272,-0.6394136567421378
1930,0.8151515151515152,1.0022727272727272,-0.6427538499630064
1931,0.8323232323232324,1.0022727272727272,-0.645989451946974
1932,0.8494949494949495,1.0022727272727272,-0.6491367660284765
1933,0.8666666666666667,1.0022727272727272,-0.6522033240262989
1934,0.8838383838383839,1.0022727272727272,-0.655190034840648
1935,0.901010101010101,1.0022727272727272,-0.658092261522406
1936,0.9181818181818182,1.0022727272727272,-0.6608902136944903
1937,0.9353535353535354,1.0022727272727272,-0.6635002954351361
1938,0.9525252525252526,1.0022727272727272,-0.6654793120827306
1939,0.9696969696969697,1.0022727272727272,-0.6662165988366132
1940,0.9868686868686869,1.0022727272727272,-0.6664529524240914
1941,1.004040404040404,1.0022727272727272,-0.6666087473707807
1942,1.0212121212121212,1.0022727272727272,-0.6689891713090219
1943,1.0383838383838384,1.0022727272727272,-0.6759800452085784
1944,1.0555555555555556,1.0022727272727272,-0.6833148577396356
1945,1.0727272727272728,1.0022727272727272,-0.6900394736343121
1946,1.08989898989899,1.0022727272727272,-0.6962532955768501
1947,1.107070707070707,1.0022727272727272,-0.7026248351429328
1948,1.1242424242424243,1.0022727272727272,-0.7098591394172863
1949,1.1414141414141414,1.0022727272727272,-0.7185898993005265
1950,1.1585858585858586,1.0022727272727272,-0.7294991994811294
1951,1.1757575757575758,1.0022727272727272,-0.7433951797051989
1952,1.192929292929293,1.0022727272727272,-0.7612433035066244
1953,1.2101010101010101,1.0022727272727272,-0.7841543105591166
1954,1.2272727272727273,1.0022727272727272,-0.81331201962767
1955,1.2444444444444445,1.0022727272727272,-0.8498247828613352
1956,1.2616161616161616,1.0022727272727272,-0.8945219583627757
1957,1.2787878787878788,1.0022727272727272,-0.9578471836901473
1958,1.295959595959596,1.0022727272727272,-1.1145315056266636
1959,1.3131313131313131,1.0022727272727272,-1.3034168649223516
1960,1.3303030303030303,1.0022727272727272,-1.510278646299699
1961,1.3474747474747475,1.0022727272727272,-1.7346143528368483
1962,1.3646464646464647,1.0022727272727272,-1.9760223031552395
1963,1.3818181818181818,1.0022727272727272,-2.2343200834331043
1964,1.398989898989899,1.0022727272727272,-2.5096076051982834
1965,1.4161616161616162,1.0022727272727272,-2.8022713897516414
1966,1.4333333333333333,1.0022727272727272,-3.1129274524013955
1967,1.4505050505050505,1.0022727272727272,-3.442301060202868
1968,1.4676767676767677,1.0022727272727272,-3.7910486376963113
1969,1.4848484848484849,1.0022727272727272,-4.159543521976799
1970,1.502020202020202,1.0022727272727272,-4.547669854427191
1971,1.5191919191919192,1.0022727272727272,-4.954683814565297
1972,1.5363636363636364,1.0022727272727272,-5.379192046090506
1973,1.5535353535353535,1.0022727272727272,-5.819259092334465
1974,1.5707070707070707,1.0022727272727272,-6.272607889505281
1975,1.587878787878788,1.0022727272727272,-6.736848977430245
1976,1.605050505050505,1.0022727272727272,-7.209678834196236
1977,1.6222222222222222,1.0022727272727272,-7.689014883120849
1978,1.6393939393939394,1.0022727272727272,-8.173063635092614
1979,1.6565656565656566,1.0022727272727272,-8.660336080020056
1980,1.6737373737373737,1.0022727272727272,-9.14962955860925
1981,1.690909090909091,1.0022727272727272,-9.63999278100529
1982,1.708080808080808,1.0022727272727272,-10.130694895252121
1983,1.7252525252525253,1.0022727272727272,-10.621408244753749
1984,1.7424242424242424,1.0022727272727272,-11.112118615936565
1985,1.7595959595959596,1.0022727272727272,-11.602826137326852
1986,1.7767676767676768,1.0022727272727272,-12.093530930466326
1987,1.793939393939394,1.0022727272727272,-12.584233110370178
1988,1.8111111111111111,1.0022727272727272,-13.074932785949978
1989,1.8282828282828283,1.0022727272727272,-13.56563006040441
1990,1.8454545454545455,1.0022727272727272,-14.056325031580817
1991,1.8626262626262626,1.0022727272727272,-14.54701779230987
1992,1.8797979797979798,1.0022727272727272,-15.037708430715762
1993,1.896969696969697,1.0022727272727272,-15.528397030503974
1994,1.9141414141414141,1.0022727272727272,-16.019083671228387
1995,1.9313131313131313,1.0022727272727272,-16.50976842853956
1996,1.9484848484848485,1.0022727272727272,-17.00045137441555
1997,1.9656565656565657,1.0022727272727272,-17.491132577376845
1998,1.9828282828282828,1.0022727272727272,-17.981812102686508
1999,2.0,1.0022727272727272,-18.472490012536788
2000,0.3,1.0031818181818182,1.812050939011135
2001,0.31717171717171716,1.0031818181818182,1.812050939011135
2002,0.33434343434343433,1.0031818181818182,1.812050939011135
2003,0.3515151515151515,1.0031818181818182,1.812050939011135
2004,0.3686868686868687,1.0031818181818182,1.812050939011135
2005,0.38585858585858585,1.0031818181818182,1.812050939011135
2006,0.403030303030303,1.0031818181818182,1.812050939011135
2007,0.4202020202020202,1.0031818181818182,1.812050939011135
2008,0.43737373737373736,1.0031818181818182,1.812050939011135
2009,0.45454545454545453,1.0031818181818182,1.8074780384319555
2010,0.4717171717171717,1.0031818181818182,1.627551531749155
2011,0.4888888888888889,1.0031818181818182,0.9569117906648168
2012,0.5060606060606061,1.0031818181818182,-0.0028946411038426995
2013,0.5232323232323233,1.0031818181818182,-0.19892723837546886
2014,0.5404040404040404,1.0031818181818182,-0.30423759276338735
2015,0.5575757575757576,1.0031818181818182,-0.3708011337327194
2016,0.5747474747474748,1.0031818181818182,-0.41887748323416213
2017,0.591919191919192,1.0031818181818182,-0.4564207327890122
2018,0.6090909090909091,1.0031818181818182,-0.48722308532978204
2019,0.6262626262626263,1.0031818181818182,-0.513306518942653
2020,0.6434343434343435,1.0031818181818182,-0.5358056175178432
2021,0.6606060606060606,1.0031818181818182,-0.5552726381847131
2022,0.6777777777777778,1.0031818181818182,-0.5716113063198837
2023,0.694949494949495,1.0031818181818182,-0.5838436493326947
2024,0.7121212121212122,1.0031818181818182,-0.5918938412766985
2025,0.7292929292929293,1.0031818181818182,-0.5977379446190102
2026,0.7464646464646465,1.0031818181818182,-0.6026429178489613
2027,0.7636363636363637,1.0031818181818182,-0.607064976796741
2028,0.7808080808080808,1.0031818181818182,-0.6111853739339512
2029,0.797979797979798,1.0031818181818182,-0.615091476849881
2030,0.8151515151515152,1.0031818181818182,-0.6188323059602828
2031,0.8323232323232324,1.0031818181818182,-0.6224385284735302
2032,0.8494949494949495,1.0031818181818182,-0.6259306701103291
2033,0.8666666666666667,1.0031818181818182,-0.629319539018786
2034,0.8838383838383839,1.0031818181818182,-0.6326085757410931
2035,0.901010101010101,1.0031818181818182,-0.6357950594463057
2036,0.9181818181818182,1.0031818181818182,-0.6388601799374315
2037,0.9353535353535354,1.0031818181818182,-0.6417184560546424
2038,0.9525252525252526,1.0031818181818182,-0.6439099043674011
2039,0.9696969696969697,1.0031818181818182,-0.6447998951149764
2040,0.9868686868686869,1.0031818181818182,-0.6451601750018426
2041,1.004040404040404,1.0031818181818182,-0.6454281476763483
2042,1.0212121212121212,1.0031818181818182,-0.6477907110498173
2043,1.0383838383838384,1.0031818181818182,-0.6544987992006551
2044,1.0555555555555556,1.0031818181818182,-0.6614870783169785
2045,1.0727272727272728,1.0031818181818182,-0.6678026055532038
2046,1.08989898989899,1.0031818181818182,-0.6735206547721708
2047,1.107070707070707,1.0031818181818182,-0.6793094575587952
2048,1.1242424242424243,1.0031818181818182,-0.6858723699206173
2049,1.1414141414141414,1.0031818181818182,-0.6938308870740637
2050,1.1585858585858586,1.0031818181818182,-0.7038493999184336
2051,1.1757575757575758,1.0031818181818182,-0.7167198156474055
2052,1.192929292929293,1.0031818181818182,-0.7334033006851886
2053,1.2101010101010101,1.0031818181818182,-0.7550346970888313
2054,1.2272727272727273,1.0031818181818182,-0.7828704328201636
2055,1.2444444444444445,1.0031818181818182,-0.8181500433340283
2056,1.2616161616161616,1.0031818181818182,-0.8618681019085581
2057,1.2787878787878788,1.0031818181818182,-0.914754300120434
2058,1.295959595959596,1.0031818181818182,-1.0219557057322213
2059,1.3131313131313131,1.0031818181818182,-1.2110506834849057
2060,1.3303030303030303,1.0031818181818182,-1.4181126815501541
2061,1.3474747474747475,1.0031818181818182,-1.642639775583334
2062,1.3646464646464647,1.0031818181818182,-1.8842308125890843
2063,1.3818181818181818,1.0031818181818182,-2.142703867066966
2064,1.398989898989899,1.0031818181818182,-2.418159302483218
2065,1.4161616161616162,1.0031818181818182,-2.7109840589768304
2066,1.4333333333333333,1.0031818181818182,-3.021794540529113
2067,1.4505050505050505,1.0031818181818182,-3.351316375333395
2068,1.4676767676767677,1.0031818181818182,-3.7002063238938767
2069,1.4848484848484849,1.0031818181818182,-4.068838036219098
2070,1.502020202020202,1.0031818181818182,-4.457095945468426
2071,1.5191919191919192,1.0031818181818182,-4.864236503526428
2072,1.5363636363636364,1.0031818181818182,-5.288866608611253
2073,1.5535353535353535,1.0031818181818182,-5.729051042139692
2074,1.5707070707070707,1.0031818181818182,-6.182512963254359
2075,1.587878787878788,1.0031818181818182,-6.64686312073197
2076,1.605050505050505,1.0031818181818182,-7.119798188684185
2077,1.6222222222222222,1.0031818181818182,-7.599235774494922
2078,1.6393939393939394,1.0031818181818182,-8.083382562042102
2079,1.6565656565656566,1.0031818181818182,-8.570749703952075
2080,1.6737373737373737,1.0031818181818182,-9.060134694113922
2081,1.690909090909091,1.0031818181818182,-9.550586386995741
2082,1.708080808080808,1.0031818181818182,-10.041374066723343
2083,1.7252525252525253,1.0031818181818182,-10.532170205109665
2084,1.7424242424242424,1.0031818181818182,-11.022960709839424
2085,1.7595959595959596,1.0031818181818182,-11.51374582402727
2086,1.7767676767676768,1.0031818181818182,-12.004525777576152
2087,1.793939393939394,1.0031818181818182,-12.495300788043743
2088,1.8111111111111111,1.0031818181818182,-12.98607106144235
2089,1.8282828282828283,1.0031818181818182,-13.47683679297808
2090,1.8454545454545455,1.0031818181818182,-13.967598167734632
2091,1.8626262626262626,1.0031818181818182,-14.458355361306415
2092,1.8797979797979798,1.0031818181818182,-14.949108540385275
2093,1.896969696969697,1.0031818181818182,-15.439857863304802
2094,1.9141414141414141,1.0031818181818182,-15.930603480545617
2095,1.9313131313131313,1.0031818181818182,-16.42134553520497
2096,1.9484848484848485,1.0031818181818182,-16.9120841634334
2097,1.9656565656565657,1.0031818181818182,-17.402819494841225
2098,1.9828282828282828,1.0031818181818182,-17.89355165287718
2099,2.0,1.0031818181818182,-18.384280755181383
2100,0.3,1.0040909090909091,2.7588571550734278
2101,0.31717171717171716,1.0040909090909091,2.7588571550734278
2102,0.33434343434343433,1.0040909090909091,2.7588571550734278
2103,0.3515151515151515,1.0040909090909091,2.7588571550734278
2104,0.3686868686868687,1.0040909090909091,2.7588571550734278
2105,0.38585858585858585,1.0040909090909091,2.7588571550734278
2106,0.403030303030303,1.0040909090909091,2.7588571550734278
2107,0.4202020202020202,1.0040909090909091,2.7588571550734278
2108,0.43737373737373736,1.0040909090909091,2.7588571550734278
2109,0.45454545454545453,1.0040909090909091,2.7542842544942485
2110,0.4717171717171717,1.0040909090909091,2.574357747811448
2111,0.4888888888888889,1.0040909090909091,1.9034427980492017
2112,0.5060606060606061,1.0040909090909091,0.2539581527773512
2113,0.5232323232323233,1.0040909090909091,-0.117699776698316
2114,0.5404040404040404,1.0040909090909091,-0.23800416026614551
2115,0.5575757575757576,1.0040909090909091,-0.31670791677169025
2116,0.5747474747474748,1.0040909090909091,-0.3725934102964992
2117,0.591919191919192,1.0040909090909091,-0.4153727015782755
2118,0.6090909090909091,1.0040909090909091,-0.44987373189035074
2119,0.6262626262626263,1.0040909090909091,-0.4786918302462794
2120,0.6434343434343435,1.0040909090909091,-0.5032922296767361
2121,0.6606060606060606,1.0040909090909091,-0.5244229601673782
2122,0.6777777777777778,1.0040909090909091,-0.5420956309224643
2123,0.694949494949495,1.0040909090909091,-0.5553707006025952
2124,0.7121212121212122,1.0040909090909091,-0.5642181990512777
2125,0.7292929292929293,1.0040909090909091,-0.5707116565507669
2126,0.7464646464646465,1.0040909090909091,-0.5761776221463908
2127,0.7636363636363637,1.0040909090909091,-0.5810982937609129
2128,0.7808080808080808,1.0040909090909091,-0.5856687715675873
2129,0.797979797979798,1.0040909090909091,-0.5899853807043473
2130,0.8151515151515152,1.0040909090909091,-0.594103604659773
2131,0.8323232323232324,1.0040909090909091,-0.5980590627003217
2132,0.8494949494949495,1.0040909090909091,-0.6018762055428073
2133,0.8666666666666667,1.0040909090909091,-0.6055688992067029
2134,0.8838383838383839,1.0040909090909091,-0.6091429600576691
2135,0.901010101010101,1.0040909090909091,-0.6125974790659484
2136,0.9181818181818182,1.0040909090909091,-0.6159146041625296
2137,0.9353535353535354,1.0040909090909091,-0.6190072124675151
2138,0.9525252525252526,1.0040909090909091,-0.6214001770155964
2139,0.9696969696969697,1.0040909090909091,-0.6224371636761619
2140,0.9868686868686869,1.0040909090909091,-0.6229179004482888
2141,1.004040404040404,1.0040909090909091,-0.623295153300108
2142,1.0212121212121212,1.0040909090909091,-0.6256293741021792
2143,1.0383838383838384,1.0040909090909091,-0.6320259883379417
2144,1.0555555555555556,1.0040909090909091,-0.6386342453711595
2145,1.0727272727272728,1.0040909090909091,-0.644506418640071
2146,1.08989898989899,1.0040909090909091,-0.6496935544516467
2147,1.107070707070707,1.0040909090909091,-0.6548599585645819
2148,1.1242424242424243,1.0040909090909091,-0.6607020703959161
2149,1.1414141414141414,1.0040909090909091,-0.6678225735147384
2150,1.1585858585858586,1.0040909090909091,-0.676858784863869
2151,1.1757575757575758,1.0040909090909091,-0.6885726987259195
2152,1.192929292929293,1.0040909090909091,-0.7039022437532019
2153,1.2101010101010101,1.0040909090909091,-0.7239838930586645
2154,1.2272727272727273,1.0040909090909091,-0.7501295433607492
2155,1.2444444444444445,1.0040909090909091,-0.7837178602109004
2156,1.2616161616161616,1.0040909090909091,-0.8259632416085521
2157,1.2787878787878788,1.0040909090909091,-0.8776042684156536
2158,1.295959595959596,1.0040909090909091,-0.944212083974679
2159,1.3131313131313131,1.0040909090909091,-1.1086567360024724
2160,1.3303030303030303,1.0040909090909091,-1.3159406873487487
2161,1.3474747474747475,1.0040909090909091,-1.5406799469268537
2162,1.3646464646464647,1.0040909090909091,-1.7824739474887292
2163,1.3818181818181818,1.0040909090909091,-2.0411413048700346
2164,1.398989898989899,1.0040909090909091,-2.3167828835402577
2165,1.4161616161616162,1.0040909090909091,-2.609786087947815
2166,1.4333333333333333,1.0040909090909091,-2.920767752943535
2167,1.4505050505050505,1.0040909090909091,-3.25045390706583
2168,1.4676767676767677,1.0040909090909091,-3.5995016832568836
2169,1.4848484848484849,1.0040909090909091,-3.9682850784102652
2170,1.502020202020202,1.0040909090909091,-4.356688849138655
2171,1.5191919191919192,1.0040909090909091,-4.76396974926298
2172,1.5363636363636364,1.0040909090909091,-5.188734959152059
2173,1.5535353535353535,1.0040909090909091,-5.629049524155624
2174,1.5707070707070707,1.0040909090909091,-6.082636850553756
2175,1.587878787878788,1.0040909090909091,-6.547107918757261
2176,1.605050505050505,1.0040909090909091,-7.02015962018408
2177,1.6222222222222222,1.0040909090909091,-7.499709766267673
2178,1.6393939393939394,1.0040909090909091,-7.983965232656009
2179,1.6565656565656566,1.0040909090909091,-8.471437352358775
2180,1.6737373737373737,1.0040909090909091,-8.960923789078425
2181,1.690909090909091,1.0040909090909091,-9.451473557274538
2182,1.708080808080808,1.0040909090909091,-9.942356091928561
2183,1.7252525252525253,1.0040909090909091,-10.433244007203132
2184,1.7424242424242424,1.0040909090909091,-10.924123345205734
2185,1.7595959595959596,1.0040909090909091,-11.414994476079716
2186,1.7767676767676768,1.0040909090909091,-11.905857749853531
2187,1.793939393939394,1.0040909090909091,-12.396713497759897
2188,1.8111111111111111,1.0040909090909091,-12.887562033453634
2189,1.8282828282828283,1.0040909090909091,-13.378403654137076
2190,1.8454545454545455,1.0040909090909091,-13.869238641601141
2191,1.8626262626262626,1.0040909090909091,-14.360067263189238
2192,1.8797979797979798,1.0040909090909091,-14.850889772690593
2193,1.896969696969697,1.0040909090909091,-15.341706411168932
2194,1.9141414141414141,1.0040909090909091,-15.832517407731801
2195,1.9313131313131313,1.0040909090909091,-16.323322980245518
2196,1.9484848484848485,1.0040909090909091,-16.814123335999998
2197,1.9656565656565657,1.0040909090909091,-17.30491867232765
2198,1.9828282828282828,1.0040909090909091,-17.795709177179805
2199,2.0,1.0040909090909091,-18.286495029664184
2200,0.3,1.005,3.7604493791796254
2201,0.31717171717171716,1.005,3.7604493791796254
2202,0.33434343434343433,1.005,3.7604493791796254
2203,0.3515151515151515,1.005,3.7604493791796254
2204,0.3686868686868687,1.005,3.7604493791796254
2205,0.38585858585858585,1.005,3.7604493791796254
2206,0.403030303030303,1.005,3.7604493791796254
2207,0.4202020202020202,1.005,3.7604493791796254
2208,0.43737373737373736,1.005,3.7604493791796254
2209,0.45454545454545453,1.005,3.755876478600447
2210,0.4717171717171717,1.005,3.5759499719176455
2211,0.4888888888888889,1.005,2.9050350221554
2212,0.5060606060606061,1.005,0.7929007104675148
2213,0.5232323232323233,1.005,-0.05797202420149829
2214,0.5404040404040404,1.005,-0.17617672829463144
2215,0.5575757575757576,1.005,-0.2643017996340983
2216,0.5747474747474748,1.005,-0.3274900097317701
2217,0.591919191919192,1.005,-0.37539597657432455
2218,0.6090909090909091,1.005,-0.4135624027759712
2219,0.6262626262626263,1.005,-0.4450853670004174
2220,0.6434343434343435,1.005,-0.4717439000204773
2221,0.6606060606060606,1.005,-0.4944801615854338
2222,0.6777777777777778,1.005,-0.5134174398502442
2223,0.694949494949495,1.005,-0.5276627254231103
2224,0.7121212121212122,1.005,-0.5372412029777874
2225,0.7292929292929293,1.005,-0.5443258599070807
2226,0.7464646464646465,1.005,-0.550301229473428
2227,0.7636363636363637,1.005,-0.5556740929613675
2228,0.7808080808080808,1.005,-0.5606524013871477
